"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"y_pred[11,86]",1.743,0.00691814342311831,0.437034037218409,1,1,2,2,2,3990.72132405573,1.00081828532693
"y_pred[11,87]",1.90725,0.00439527760752193,0.290118044285262,1,2,2,2,2,4356.89266942027,0.999182285501726
"y_pred[11,88]",1.92975,0.00391532826830656,0.255599824564845,1,2,2,2,2,4261.71833385707,0.99929185236421
"y_pred[11,89]",1.75475,0.00679357598176104,0.430289117549085,1,2,2,2,2,4011.65753026794,0.999780322276206
"y_pred[11,90]",1.8725,0.00525858279778464,0.333573931673284,1,2,2,2,2,4023.89625221541,0.999372996853702
"y_pred[11,91]",1.47675,0.00801157310242235,0.499521589077478,1,1,1,2,2,3887.52259559147,1.00039311534274
"y_pred[11,92]",1.22475,0.00651082408082676,0.417469768668269,1,1,1,1,2,4111.29026920466,0.99956649937449
"y_pred[11,93]",1.5775,0.00768975929598768,0.494018991224956,1,1,2,2,2,4127.25970568892,0.999945246077435
"y_pred[11,94]",1.2565,0.00686152619537536,0.436755582516944,1,1,1,2,2,4051.68317634044,1.00030298560872
"y_pred[11,95]",1.60675,0.00777896568988896,0.488532602316244,1,1,2,2,2,3944.05889564649,0.999641049836311
"y_pred[11,96]",1.285,0.0069576024316138,0.451470881108762,1,1,1,2,2,4210.56398400406,0.999663985221246
"y_pred[11,97]",1.62325,0.00761209051137644,0.484631978452346,1,1,2,2,2,4053.36999327684,0.999943748092212
"y_pred[11,98]",1.338,0.00750278937531301,0.473087680021629,1,1,1,2,2,3975.92119123337,0.999926676815178
"y_pred[11,99]",1.1325,0.00537887685018959,0.339075940053671,1,1,1,1,2,3973.8433815562,1.00021687836047
"y_pred[11,100]",1.0685,0.00396269532990953,0.252633540778895,1,1,1,1,2,4064.43939132984,0.999516494876104
"y_pred[11,101]",1.51,0.00791474578076305,0.499962489215597,1,1,2,2,2,3990.25732296197,0.999964655863858
"y_pred[11,102]",1.6795,0.0076066565938633,0.466727124294419,1,1,2,2,2,3764.77010805358,1.00012757541742
"y_pred[11,103]",1.78825,0.0062983025184467,0.408599652372564,1,2,2,2,2,4208.70951869835,1.00005578358666
"y_pred[11,104]",1.9,0.00472697129416973,0.300037507032715,1,2,2,2,2,4028.88774260858,0.999526303436706
"y_pred[11,105]",1.953,0.00327070566639412,0.211665303132416,1,2,2,2,2,4188.09398451814,0.999892639750182
"y_pred[11,106]",1.97825,0.00230801431685386,0.145884399661225,2,2,2,2,2,3995.22008318515,1.00067820760876
"y_pred[11,107]",1.989,0.00162950073446591,0.104315485092615,2,2,2,2,2,4098.15559100247,1.00031348899178
"y_pred[11,108]",1.9885,0.00173325165980888,0.10663298105259,2,2,2,2,2,3784.94742833262,0.999238102534693
"y_pred[11,109]",1.99225,0.00137460934188228,0.0877032523063785,2,2,2,2,2,4070.73484921886,1.00171360145437
"y_pred[11,110]",1.9955,0.00105310878177564,0.066939302487809,2,2,2,2,2,4040.32124080349,1.00037173028815
"y_pred[11,111]",1.99675,0.000896248708480735,0.0569231724510368,2,2,2,2,2,4033.86265082728,0.999693972645117
"y_pred[11,112]",1.9845,0.00195467200482527,0.12354580483154,2,2,2,2,2,3994.92122445471,1.00026406226266
"y_pred[11,113]",1.99075,0.00162888196959878,0.0957430372523014,2,2,2,2,2,3454.89751288216,0.999931047719206
"y_pred[11,114]",1.9625,0.00298952466209325,0.190007304317291,1,2,2,2,2,4039.58091895014,1.00032628469116
"y_pred[11,115]",1.98225,0.00211325757733549,0.132057931697915,2,2,2,2,2,3905.02764139721,1.00042427165129
"y_pred[11,116]",1.98725,0.00178539282500837,0.112207776674732,2,2,2,2,2,3949.82945463592,1.00031401231832
"y_pred[11,117]",1.99225,0.00141951201382935,0.0877032523063785,2,2,2,2,2,3817.2732798881,0.999626342442086
"y_pred[11,118]",1.994,0.00121264749171448,0.077236593482903,2,2,2,2,2,4056.73908555067,0.99938255146878
"y_pred[11,119]",1.9965,0.000929773822752727,0.0590645592173419,2,2,2,2,2,4035.51815231491,0.99961375187823
"y_pred[11,120]",1.9975,0.000787350870115575,0.0499437042418596,2,2,2,2,2,4023.69336319889,1.00031793292281
"y_pred[12,1]",1.50225,0.00794316483677743,0.500057448562628,1,1,2,2,2,3963.26079346237,0.999560342911262
"y_pred[12,2]",1.342,0.00761774865235051,0.474438903409351,1,1,1,2,2,3878.88861615408,0.999862921599777
"y_pred[12,3]",1.4385,0.00804012857307552,0.496265372386546,1,1,1,2,2,3809.79807400642,1.00117028554298
"y_pred[12,4]",1.5125,0.00783644593035695,0.499906217761531,1,1,2,2,2,4069.47883539522,1.00027591348206
"y_pred[12,5]",1.57175,0.00857101938863475,0.494887023260307,1,1,2,2,2,3333.85860799899,1.00079040586999
"y_pred[12,6]",1.62725,0.00787540870169164,0.483596840328795,1,1,2,2,2,3770.688938904,0.999786305899362
"y_pred[12,7]",1.68,0.0074260635610929,0.466534472041886,1,1,2,2,2,3946.84575264442,0.999511394692755
"y_pred[12,8]",1.618,0.00757982111472656,0.4859372734813,1,1,2,2,2,4110.00653637731,0.999405947972479
"y_pred[12,9]",1.55475,0.00779922172700361,0.497055533668913,1,1,2,2,2,4061.69484494402,0.999422517213542
"y_pred[12,10]",1.717,0.00727119086009228,0.450512752799639,1,1,2,2,2,3838.86720689711,1.00046511791203
"y_pred[12,11]",1.8265,0.00585597029845188,0.378726297478932,1,2,2,2,2,4182.66607247624,0.999915166990479
"y_pred[12,12]",1.88525,0.00498988652529602,0.318759846059482,1,2,2,2,2,4080.8053312125,0.999854247078777
"y_pred[12,13]",1.91625,0.00447071043661536,0.27704715533925,1,2,2,2,2,3840.20409702412,1.00039632934112
"y_pred[12,14]",1.94225,0.003576029566976,0.233299259827714,1,2,2,2,2,4256.22442857925,0.999991455438737
"y_pred[12,15]",1.87075,0.00544304899548877,0.335518376017114,1,2,2,2,2,3799.6897283535,0.999577840621287
"y_pred[12,16]",1.90275,0.00488093478849889,0.296334930606863,1,2,2,2,2,3686.03694348712,0.999734533766367
"y_pred[12,17]",1.926,0.0042264907851366,0.261803619691976,1,2,2,2,2,3836.99683296863,1.00046840855203
"y_pred[12,18]",1.94975,0.00343114094814008,0.218487692371743,1,2,2,2,2,4054.86909088632,0.999615237869904
"y_pred[12,19]",1.96125,0.00312138810948257,0.193022672082801,1,2,2,2,2,3824.02835190233,1.00033409954539
"y_pred[12,20]",1.96775,0.00276598575727811,0.176685432154108,1,2,2,2,2,4080.38936695191,1.00080407382054
"y_pred[12,21]",1.493,0.00779102426512178,0.500013503193508,1,1,1,2,2,4118.83459561594,0.999888915792857
"y_pred[12,22]",1.617,0.00788258975059666,0.486179074542633,1,1,2,2,2,3804.12410302363,0.999434562512854
"y_pred[12,23]",1.7035,0.00722613367892061,0.456771179013622,1,1,2,2,2,3995.63127390857,0.999234246527455
"y_pred[12,24]",1.7165,0.00718840221256064,0.450753307959197,1,1,2,2,2,3931.99635692841,1.00001461554282
"y_pred[12,25]",1.76425,0.00677779505623661,0.424519718915314,1,2,2,2,2,3923.00508068397,0.999673154009901
"y_pred[12,26]",1.82325,0.00597839409859767,0.38150468405511,1,2,2,2,2,4072.21470606448,1.00040621810249
"y_pred[12,27]",1.68125,0.00738621088375747,0.466050145568635,1,1,2,2,2,3981.27236949321,1.00047686277861
"y_pred[12,28]",1.51225,0.0081228880958899,0.499912407931531,1,1,2,2,2,3787.62427946299,1.00036456748508
